-3.975854, 1.9543957, 9.082192, 
-5.8823476, 1.0250996, 7.8463235, 
-5.8823476, 0.95803714, 7.7601004, 
-5.9589906, 0.9867782, 7.9229665, 
-5.920669, 0.86223334, 7.8942256, 
-5.863187, 0.929296, 7.8463235, 
-5.8536067, 1.005939, 7.865484, 
-5.9110885, 0.9771978, 7.865484, 
-5.844026, 0.9101352, 7.875065, 
-5.8344455, 0.9388764, 8.00919, 
-5.891928, 0.96761745, 7.8080025, 
-5.93983, 0.9867782, 7.8463235, 
-5.9494104, 0.9963586, 7.8846455, 
-5.8727674, 0.9867782, 7.798422, 
-5.9494104, 0.9771978, 7.865484, 
-5.9302497, 0.9388764, 7.8846455, 
-6.0260534, 0.8813941, 7.9900293, 
-5.844026, 0.852653, 7.7313595, 
-5.8727674, 0.7376886, 7.8175826, 
-6.0356336, 0.7951708, 7.9133863, 
-6.1122766, 1.111323, 7.9612885, 
-5.863187, 1.0825819, 7.6834574, 
-5.7194815, 1.0538409, 7.6738772, 
-5.652419, 0.9197156, 7.875065, 
-5.5949364, 0.65146524, 7.951708, 
-5.738642, 0.90055484, 7.980449, 
-5.8536067, 0.5365008, 8.00919, 
-6.016473, 0.89097446, 7.980449, 
-5.69074, 0.9963586, 7.779261, 
-5.604517, 0.7951708, 7.8175826, 
-5.652419, 0.019160742, 8.23912, 
-5.7578025, 0.20118779, 8.401985, 
-5.69074, 0.30657187, 8.248699, 
-7.0607333, 1.5424397, 8.813941, 
-7.252341, 1.6861453, 8.842683, 
-6.093116, 1.4657967, 8.507369, 
-5.0775967, 1.187966, 8.79478, 
-4.157881, 0.86223334, 8.7756195, 
-4.445292, 0.81433153, 9.130094, 
-4.7806053, 0.86223334, 9.369603, 
-4.751864, 0.7089474, 9.04387, 
-4.3782296, 0.47901857, 8.6989765, 
-4.3303275, 0.57482225, 8.603173, 
-4.004595, 0.77601004, 8.53611, 
-4.3207474, 1.0825819, 8.7756195, 
-4.3494883, 1.3029305, 8.746879, 
-4.6368995, 1.5041182, 9.053451, 
-4.11956, 1.5041182, 9.034289, 
-3.9471128, 1.5520201, 9.034289, 
-3.439353, 1.6286631, 8.861843, 
-2.6250217, 1.5520201, 8.670236, 
-1.9256545, 1.2933501, 8.52653, 
-1.5807612, 1.3316716, 8.823522, 
-1.5807612, 0.929296, 9.302541, 
-1.7532079, 0.9963586, 9.829461, 
-1.8394312, 0.4598578, 9.915684, 
-2.2513871, 0.52692044, 9.925264, 
-2.117262, 0.31615224, 9.532469, 
-2.5771198, 0.8718137, 9.676175, 
-2.84537, 1.1304837, 9.379183, 
-3.046558, 1.3891538, 9.484568, 
-3.1615224, 1.8011097, 9.149255, 
-3.0848794, 1.4562165, 9.015128, 
-3.0752993, 1.3604126, 9.02471, 
-3.3435495, 1.5041182, 9.177996, 
-3.0273974, 1.2358679, 8.986388, 
-2.8357897, 1.1975464, 9.04387, 
-2.6250217, 0.94845676, 9.130094, 
-2.3471909, 0.51734006, 9.04387, 
-2.2513871, 0.593983, 9.034289, 
-2.1364226, 0.61314374, 9.034289, 
-2.0981014, 0.69936705, 8.909745, 
-2.040619, 1.005939, 8.890584, 
-2.1268423, 0.81433153, 8.746879, 
-2.1555834, 1.0346801, 9.704916, 
-2.452575, 0.5556615, 9.915684, 
-2.7495666, 0.44069704, 10.030648, 
-2.84537, 0.6706259, 9.791139, 
-2.8741114, 0.95803714, 9.427085, 
-2.529218, 0.7951708, 9.379183, 
-2.6154413, 0.52692044, 9.7432375, 
-2.117262, 0.12454482, 9.781559, 
-2.0981014, 0.23950928, 9.714497, 
-2.404673, 0.7376886, 9.685755, 
-2.117262, 0.5460812, 9.158834, 
-2.2609675, 0.6706259, 9.542049, 
-2.2322264, 0.38321483, 9.446245, 
-2.3855124, 0.6706259, 9.666594, 
-2.5100572, 0.89097446, 9.934845, 
-2.452575, 0.84307265, 9.829461, 
-2.5100572, 0.5844026, 9.695335, 
-2.3567712, 0.31615224, 9.474987, 
-2.433414, 0.45027742, 9.5899515, 
-2.4717357, 0.3544737, 9.57079, 
-2.4429946, 0.32573262, 9.503728, 
-2.3855124, 0.3736345, 9.225897, 
-2.404673, 0.4694382, 9.379183, 
-2.2801282, 0.4981793, 9.331282, 
-2.3855124, 0.52692044, 9.542049, 
-2.3471909, 0.4981793, 9.599531, 
-2.3471909, 0.4981793, 9.695335, 
-2.3471909, 0.593983, 9.906103, 
-2.117262, 0.76642966, 10.308479, 
-1.1783856, -0.9963586, 8.124154, 
-2.7974682, 1.8298508, 10.404283, 
-1.8202704, 1.3987341, 10.308479, 
-1.7244667, 0.95803714, 8.976808, 
-1.494538, 0.43111667, 9.321701, 
-1.6478238, 0.44069704, 9.331282, 
-2.2801282, 0.66104555, 9.695335, 
-2.0885208, 0.50775963, 9.599531, 
-2.4908965, 0.7376886, 9.417504, 
-2.1843247, 0.5556615, 9.455827, 
-2.222646, 0.61314374, 9.484568, 
-2.040619, 0.593983, 9.436666, 
-2.1364226, 0.52692044, 9.484568, 
-2.05978, 0.5365008, 9.436666, 
-2.1076818, 0.52692044, 9.484568, 
-2.1939049, 0.5460812, 9.513308, 
-2.2609675, 0.66104555, 9.55163, 
-2.1651638, 0.75684935, 9.561211, 
-2.1843247, 0.75684935, 9.360023, 
-2.1076818, 0.81433153, 9.57079, 
-2.0310385, 0.75684935, 9.494147, 
-2.0310385, 0.6227241, 9.561211, 
-2.05978, 0.69936705, 9.5899515, 
-2.0693603, 0.593983, 9.724076, 
-2.0501993, 0.6323045, 9.57079, 
-2.1364226, 0.77601004, 9.637853, 
-2.0885208, 0.66104555, 9.532469, 
-2.05978, 0.747269, 9.139673, 
-2.0789404, 0.6227241, 9.369603, 
-2.1268423, 0.6323045, 9.417504, 
-2.1460032, 0.65146524, 9.57079, 
-2.0981014, 0.593983, 9.532469, 
-2.1651638, 0.6802063, 9.628273, 
-2.0885208, 0.593983, 9.503728, 
-2.1555834, 0.50775963, 9.522889, 
-2.1076818, 0.5652419, 9.513308, 
-2.0789404, 0.5556615, 9.580371, 
-2.1076818, 0.61314374, 9.494147, 
-2.0501993, 0.69936705, 9.417504, 
-2.117262, 0.6227241, 9.55163, 
-2.1747441, 0.57482225, 9.714497, 
-2.0981014, 0.65146524, 9.637853, 
-2.0789404, 0.6227241, 9.503728, 
-2.040619, 0.7089474, 9.55163, 
-2.1076818, 0.64188486, 9.522889, 
-2.1555834, 0.61314374, 9.522889, 
-2.1460032, 0.6706259, 9.609112, 
-2.222646, 0.71852785, 9.580371, 
-2.1364226, 0.6323045, 9.446245, 
-2.1460032, 0.7089474, 9.57079, 
-2.1555834, 0.7089474, 9.657014, 
-2.1555834, 0.64188486, 9.580371, 
-1.9448153, 0.52692044, 9.455827, 
-1.9831368, 0.4598578, 9.5899515, 
-2.0885208, 0.6706259, 9.637853, 
-1.9927171, 0.4694382, 9.513308, 
-2.0885208, 0.57482225, 9.542049, 
-1.9256545, 0.45027742, 9.360023, 
-2.117262, 0.5460812, 9.618692, 
-2.05978, 0.47901857, 9.503728, 
-2.1555834, 0.2682504, 9.503728, 
-2.4429946, 0.2299289, 9.733656, 
-0.5844026, 0.5365008, 8.756459, 
-1.3412519, -1.6957257, 7.932547, 
-3.0657187, 0.2682504, 10.097711, 
-3.1615224, 0.6706259, 9.474987, 
-2.5675395, 0.3736345, 9.321701, 
-2.5675395, 0.3927952, 9.197156, 
-2.5100572, 0.10538408, 9.676175, 
-2.452575, 0.28741112, 9.321701, 
-2.5675395, 0.28741112, 9.637853, 
-2.5196376, 0.21076816, 9.417504, 
-2.6920843, 0.43111667, 9.676175, 
-2.5483787, 0.33531296, 9.513308, 
-2.4717357, 0.34489334, 9.532469, 
-2.5004768, 0.42153633, 9.350442, 
-2.452575, 0.43111667, 9.484568, 
-2.4429946, 0.3927952, 9.455827, 
-2.375932, 0.38321483, 9.542049, 
-2.3855124, 0.44069704, 9.446245, 
-2.404673, 0.3544737, 9.513308, 
-2.404673, 0.50775963, 9.465406, 
-2.4142535, 0.4885989, 9.532469, 
-2.4238338, 0.38321483, 9.561211, 
-2.4142535, 0.5365008, 9.666594, 
-2.4429946, 0.45027742, 9.455827, 
-2.4621553, 0.40237558, 9.513308, 
-2.4621553, 0.38321483, 9.522889, 
-2.3855124, 0.25867003, 9.379183, 
-2.4142535, 0.4885989, 9.379183, 
-2.3567712, 0.38321483, 9.379183, 
-2.4429946, 0.43111667, 9.57079, 
-2.3663516, 0.3544737, 9.513308, 
-2.404673, 0.32573262, 9.522889, 
-2.4621553, 0.40237558, 9.657014, 
-2.433414, 0.41195595, 9.666594, 
-2.5004768, 0.41195595, 9.561211, 
-2.4142535, 0.42153633, 9.580371, 
-2.4142535, 0.4694382, 9.628273, 
-2.2897086, 0.38321483, 9.398344, 
-2.4429946, 0.44069704, 9.542049, 
-2.452575, 0.45027742, 9.484568, 
-2.3950927, 0.38321483, 9.522889, 
-2.452575, 0.41195595, 9.733656, 
-2.3950927, 0.3640541, 9.733656, 
-2.4717357, 0.3927952, 9.714497, 
-2.4429946, 0.25867003, 9.628273, 
-2.4908965, 0.31615224, 9.5899515, 
-2.452575, 0.34489334, 9.580371, 
-2.4142535, 0.34489334, 9.302541, 
-2.375932, 0.33531296, 9.254638, 
-2.3950927, 0.34489334, 9.388763, 
-2.299289, 0.3736345, 9.360023, 
-2.3855124, 0.28741112, 9.522889, 
-2.404673, 0.27783075, 9.714497, 
-2.768727, 0.6706259, 9.992327, 
-2.6633432, 0.8813941, 9.982746, 
-1.8777528, 0.30657187, 8.277441, 
-2.6825037, 0.84307265, 10.404283, 
-2.452575, 1.1975464, 9.379183, 
-1.8969135, 0.60356337, 9.321701, 
-1.8777528, 0.5365008, 9.657014, 
-1.7819489, 0.09580371, 9.704916, 
-1.8202704, 0.38321483, 9.599531, 
-2.0981014, 0.3736345, 9.906103, 
-2.2897086, 0.4981793, 9.791139, 
-2.222646, 0.47901857, 9.839041, 
-2.011878, 0.4981793, 9.446245, 
-2.0789404, 0.42153633, 9.436666, 
-1.9927171, 0.3544737, 9.436666, 
-1.9927171, 0.44069704, 9.494147, 
-1.9735564, 0.3736345, 9.57079, 
-2.1268423, 0.45027742, 9.791139, 
-2.1076818, 0.45027742, 9.685755, 
-2.2034853, 0.4598578, 9.714497, 
-2.0789404, 0.2969915, 9.666594, 
-2.0789404, 0.3544737, 9.618692, 
-2.040619, 0.38321483, 9.542049, 
-1.9735564, 0.3640541, 9.542049, 
-2.0501993, 0.3544737, 9.465406, 
-2.1268423, 0.3927952, 9.55163, 
-2.011878, 0.41195595, 9.580371, 
-2.1651638, 0.44069704, 9.81988, 
-2.1555834, 0.50775963, 9.695335, 
-2.0981014, 0.5365008, 9.676175, 
-2.0789404, 0.5365008, 9.695335, 
-2.011878, 0.2969915, 9.637853, 
-2.0501993, 0.2969915, 9.599531, 
-2.05978, 0.3736345, 9.637853, 
-2.1076818, 0.28741112, 9.676175, 
-2.1076818, 0.31615224, 9.618692, 
-2.0310385, 0.30657187, 9.5899515, 
-2.0022974, 0.32573262, 9.465406, 
-2.0310385, 0.43111667, 9.57079, 
-1.9352349, 0.3927952, 9.465406, 
-2.0789404, 0.4598578, 9.235478, 
-2.0693603, 0.5460812, 9.369603, 
-2.1555834, 0.61314374, 9.609112, 
-2.270548, 0.52692044, 9.791139, 
-2.2034853, 0.3736345, 9.896523, 
-2.2609675, 0.33531296, 9.848621, 
-2.222646, 0.33531296, 9.628273, 
-2.2513871, 0.3927952, 9.714497, 
-2.2897086, 0.3736345, 9.465406, 
-2.2322264, 0.3640541, 9.474987, 
-2.1460032, 0.45027742, 9.446245, 
-2.2418067, 0.41195595, 9.542049, 
-2.270548, 0.3736345, 9.542049, 
-2.2130656, 0.32573262, 9.580371, 
-2.2609675, 0.28741112, 9.791139, 
-2.2897086, 0.3640541, 9.704916, 
-2.3471909, 0.31615224, 9.695335, 
-2.404673, -0.61314374, 9.063031, 
-1.599922, 1.5711808, 8.833102, 
-2.3567712, -0.43111667, 9.465406, 
-3.1327813, 0.4694382, 9.609112, 
-2.9028525, 0.7376886, 9.034289, 
-2.8741114, 0.4598578, 9.455827, 
-2.5483787, 0.019160742, 9.436666, 
-2.768727, 0.47901857, 9.647434, 
-2.529218, 0.2682504, 9.494147, 
-2.7495666, 0.33531296, 9.657014, 
-2.6729236, 0.51734006, 9.407925, 
-2.6250217, 0.42153633, 9.321701, 
-2.605861, 0.33531296, 9.407925, 
-2.5771198, 0.38321483, 9.427085, 
-2.5196376, 0.22034852, 9.513308, 
-2.5387983, 0.2299289, 9.542049, 
-2.711245, 0.3640541, 9.474987, 
-2.5867002, 0.21076816, 9.599531, 
-2.5771198, 0.30657187, 9.609112, 
-2.6346018, 0.16286631, 9.513308, 
-2.6633432, 0.17244667, 9.628273, 
-2.7016647, 0.2969915, 9.484568, 
-2.6441822, 0.28741112, 9.417504, 
-2.5483787, 0.25867003, 9.331282, 
-2.5867002, 0.22034852, 9.474987, 
-2.5196376, 0.11496445, 9.513308, 
-2.5771198, 0.19160742, 9.609112, 
-2.6154413, 0.11496445, 9.599531, 
-2.6825037, 0.24908964, 9.522889, 
-2.6729236, 0.33531296, 9.532469, 
-2.4717357, 0.28741112, 9.436666, 
-2.6825037, 0.3640541, 9.494147, 
-2.5196376, 0.15328594, 9.331282, 
-2.5196376, 0.19160742, 9.436666, 
-2.9411738, 0.3544737, 9.628273, 
-2.5579588, 0.16286631, 9.5899515, 
-2.5579588, 0.32573262, 9.532469, 
-2.5100572, 0.18202706, 9.494147, 
-2.5196376, 0.2682504, 9.398344, 
-2.452575, 0.19160742, 9.474987, 
-2.5387983, 0.28741112, 9.360023, 
-2.6441822, 0.4598578, 9.474987, 
-2.5771198, 0.38321483, 9.455827, 
-2.768727, 0.43111667, 9.580371, 
-2.6825037, 0.31615224, 9.417504, 
-2.6825037, 0.38321483, 9.360023, 
-2.7304056, 0.33531296, 9.599531, 
-2.5962803, 0.21076816, 9.427085, 
-2.7208252, 0.24908964, 9.561211, 
-2.7208252, 0.30657187, 9.618692, 
